"Year","state","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","JOBS_1000","H_MEAN","Mean_Salary","H_PCT10","H_PCT90","H_MEDIAN","A_PCT10","A_PCT90","Median_Salary","Keyword"
"2021","North Carolina","15-1243","database architects","detailed","2080","0.47099999999999997","54.67","113710","29.9","80.989999999999995","50.25","62200","168460","104520","Data Architecture"
"2021","North Carolina","15-2031","operations research analysts","detailed","1950","0.441","44.93","93460","28.49","62.39","46.11","59270","129760","95910","Data Analytics"
"2021","North Carolina","15-2051","data scientists","detailed","5050","1.143","54.8","113980","29.28","80.680000000000007","49.91","60890","167810","103810","Data Science"
"2021","North Dakota","00-0000","all occupations","total","395060","1000","25.67","53380","13.25","40.29","22.58","27560","83790","46960","All US Occupations"
"2021","North Dakota","15-1242","database administrators","detailed","80","0.20899999999999999","32.15","66860","17.88","50.12","30.17","37190","104240","62760","Data Engineering"
"2021","North Dakota","15-1243","database architects","detailed","50","0.122","46.57","96870","37.700000000000003","59.24","47.66","78420","123210","99140","Data Architecture"
"2021","North Dakota","15-2031","operations research analysts","detailed","160","0.39700000000000002","39.880000000000003","82940","23.45","62.3","38.31","48770","129580","79680","Data Analytics"
"2021","North Dakota","15-2051","data scientists","detailed","30","7.6999999999999999E-2","45.31","94230","30.08","63.15","39.44","62560","131360","82040","Data Science"
"2021","Ohio","00-0000","all occupations","total","5201030","1000","25.56","53170","10.93","46.86","19.079999999999998","22740","97480","39680","All US Occupations"
"2021","Ohio","15-1221","computer and information research scientists","detailed","250","4.9000000000000002E-2","56.6","117720","34.89","78.53","57.28","72570","163340","119140","Machine Learning"
"2021","Ohio","15-1242","database administrators","detailed","2700","0.52","42.83","89080","23.19","61.28","41.15","48230","127470","85590","Data Engineering"
"2021","Ohio","15-1243","database architects","detailed","1490","0.28599999999999998","49.94","103880","36.26","73.06","47.84","75410","151960","99510","Data Architecture"
"2021","Ohio","15-2031","operations research analysts","detailed","4210","0.80900000000000005","43.76","91020","23.6","62.29","40.909999999999997","49080","129560","85100","Data Analytics"
"2021","Ohio","15-2051","data scientists","detailed","3320","0.63900000000000001","42.22","87820","23.43","62.04","38.6","48730","129040","80290","Data Science"
"2021","Oklahoma","00-0000","all occupations","total","1557810","1000","23.25","48360","9.92","38.82","18.03","20640","80740","37500","All US Occupations"
"2021","Oklahoma","15-1221","computer and information research scientists","detailed","370","0.23799999999999999","41.21","85710","26.49","57.19","40.869999999999997","55100","118940","85000","Machine Learning"
"2021","Oklahoma","15-1242","database administrators","detailed","1190","0.76700000000000002","35.67","74200","21.9","57.69","34.590000000000003","45550","119990","71940","Data Engineering"
"2021","Oklahoma","15-1243","database architects","detailed","380","0.24199999999999999","49.41","102780","25.21","79.55","47.47","52430","165470","98750","Data Architecture"
"2021","Oklahoma","15-2031","operations research analysts","detailed","400","0.254","45.98","95630","25.21","61.96","41.31","52440","128880","85920","Data Analytics"
"2021","Oklahoma","15-2051","data scientists","detailed","1140","0.72899999999999998","38.479999999999997","80040","23.13","62.85","36.049999999999997","48100","130730","74980","Data Science"
"2021","Oregon","00-0000","all occupations","total","1825370","1000","28.4","59070","13.89","49.13","22.55","28880","102190","46910","All US Occupations"
"2021","Oregon","15-1221","computer and information research scientists","detailed","560","0.308","80.02","166450","58.1","#","78.260000000000005","120860","#","162770","Machine Learning"
"2021","Oregon","15-1242","database administrators","detailed","780","0.42799999999999999","47.11","97980","25.9","63.14","47.77","53880","131340","99360","Data Engineering"
"2021","Oregon","15-1243","database architects","detailed","520","0.28499999999999998","57.25","119070","38.81","78.540000000000006","58.37","80720","163360","121410","Data Architecture"
"2021","Oregon","15-2031","operations research analysts","detailed","1480","0.81299999999999994","42.38","88150","29.67","61.08","38.42","61710","127040","79920","Data Analytics"
"2021","Oregon","15-2051","data scientists","detailed","1280","0.7","53.48","111240","27.79","78.260000000000005","49.06","57790","162770","102040","Data Science"
"2021","Pennsylvania","00-0000","all occupations","total","5583410","1000","26.68","55490","11.11","47.76","21.59","23120","99330","44900","All US Occupations"
"2021","Pennsylvania","15-1221","computer and information research scientists","detailed","680","0.121","59.95","124700","34.44","#","52.07","71640","#","108300","Machine Learning"
"2021","Pennsylvania","15-1242","database administrators","detailed","4070","0.72899999999999998","39.42","82000","20.2","61.74","37.450000000000003","42010","128410","77900","Data Engineering"
"2021","Pennsylvania","15-1243","database architects","detailed","2530","0.45400000000000001","51.19","106480","23.79","75.67","56.38","49470","157400","117270","Data Architecture"
"2021","Pennsylvania","15-2031","operations research analysts","detailed","3240","0.57999999999999996","39.15","81420","22.82","60.54","37.33","47470","125930","77650","Data Analytics"
"2021","Pennsylvania","15-2051","data scientists","detailed","4310","0.77200000000000002","44.6","92760","24.73","63.01","42.79","51430","131060","89010","Data Science"
"2021","Rhode Island","00-0000","all occupations","total","457720","1000","29.87","62120","13.61","49.69","22.97","28300","103350","47780","All US Occupations"
"2021","Rhode Island","15-1221","computer and information research scientists","detailed","430","0.94799999999999995","53.97","112250","33.659999999999997","70.03","56.78","70010","145660","118100","Machine Learning"
"2021","Rhode Island","15-1242","database administrators","detailed","320","0.70899999999999996","51.46","107040","30.22","72.959999999999994","48.74","62860","151760","101380","Data Engineering"
"2021","Rhode Island","15-2031","operations research analysts","detailed","360","0.78500000000000003","*","*","*","*","*","*","*","*","Data Analytics"
"2021","Rhode Island","15-2051","data scientists","detailed","410","0.88800000000000001","49.98","103950","36.17","62.16","48.52","75230","129290","100910","Data Science"
"2021","South Carolina","00-0000","all occupations","total","2067330","1000","22.83","47490","10.4","38.31","17.91","21620","79680","37250","All US Occupations"
"2021","South Carolina","15-1221","computer and information research scientists","detailed","430","0.20599999999999999","51.18","106440","34.11","65.2","53.55","70950","135620","111380","Machine Learning"
"2021","South Carolina","15-1242","database administrators","detailed","610","0.29699999999999999","39.99","83180","22.87","60.95","37.32","47580","126780","77620","Data Engineering"
"2021","South Carolina","15-1243","database architects","detailed","380","0.18099999999999999","48.64","101170","23.56","74.88","48.24","49010","155750","100340","Data Architecture"
"2021","South Carolina","15-2031","operations research analysts","detailed","630","0.307","41.36","86020","23.6","60.01","38.19","49080","124810","79440","Data Analytics"
"2021","South Carolina","15-2051","data scientists","detailed","600","0.28899999999999998","48.37","100620","28.83","72.790000000000006","47.62","59960","151400","99040","Data Science"
"2021","South Dakota","00-0000","all occupations","total","421230","1000","22.5","46810","11.19","37.119999999999997","18.13","23280","77210","37710","All US Occupations"
"2021","South Dakota","15-1242","database administrators","detailed","130","0.308","40.04","83280","24.81","49.33","38.6","51610","102600","80290","Data Engineering"
"2021","South Dakota","15-2051","data scientists","detailed","70","0.16400000000000001","42.1","87560","23.43","62.85","38.6","48730","130730","80290","Data Science"
"2021","Tennessee","00-0000","all occupations","total","2986840","1000","23.72","49330","10.72","39.049999999999997","18.13","22290","81220","37700","All US Occupations"
"2021","Tennessee","15-1221","computer and information research scientists","detailed","70","2.3E-2","45.91","95500","22.51","63.85","46.98","46810","132800","97710","Machine Learning"
"2021","Tennessee","15-1242","database administrators","detailed","1520","0.50900000000000001","42.24","87850","22.57","60.95","45.24","46940","126780","94110","Data Engineering"
"2021","Tennessee","15-1243","database architects","detailed","420","0.14199999999999999","55.06","114520","29.58","80.73","54.11","61530","167920","112540","Data Architecture"
"2021","Tennessee","15-2031","operations research analysts","detailed","1410","0.47199999999999998","29.42","61190","14.94","48.27","27.01","31080","100400","56180","Data Analytics"
"2021","Tennessee","15-2051","data scientists","detailed","980","0.32700000000000001","43.62","90720","28.57","62.24","38.39","59430","129460","79860","Data Science"
"2021","Texas","00-0000","all occupations","total","12226170","1000","26.07","54230","10.63","48.02","18.77","22110","99880","39030","All US Occupations"
"2021","Texas","15-1221","computer and information research scientists","detailed","2000","0.16400000000000001","70.28","146180","37.71","#","66.849999999999994","78440","#","139050","Machine Learning"
"2021","Texas","15-1242","database administrators","detailed","7070","0.57899999999999996","47.56","98910","25.28","64.180000000000007","47.3","52570","133490","98390","Data Engineering"
"2021","Texas","15-1243","database architects","detailed","4100","0.33500000000000002","61.02","126920","37.520000000000003","81.239999999999995","61.61","78030","168990","128150","Data Architecture"
"2021","Texas","15-2051","data scientists","detailed","5850","0.47899999999999998","54.98","114360","32.979999999999997","80.540000000000006","49.33","68590","167520","102600","Data Science"
"2021","Utah","00-0000","all occupations","total","1554670","1000","25.67","53400","11.22","47.15","18.690000000000001","23350","98070","38860","All US Occupations"
"2021","Utah","15-1221","computer and information research scientists","detailed","780","0.501","43.67","90830","29.27","57.92","41.26","60890","120470","85820","Machine Learning"
"2021","Utah","15-1242","database administrators","detailed","1400","0.90100000000000002","43.68","90850","18.77","62.95","45.66","39030","130940","94980","Data Engineering"
